live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20070401_765as_allstar2007,1,main,s_gomyway,765as_ritsuko;765as_makoto;765as_yayoi;765as_ami;765as_miki,,false,,,,
20070401_765as_allstar2007,2,main,s_theidolmster,765as_azusa;765as_chihaya;765as_iori;765as_mami;765as_haruka,,false,,,,
20070401_765as_allstar2007,3,main,s_765as_01wogu2,765as_haruka;765as_miki,,false,,,,
20070401_765as_allstar2007,4,main,s_mybestfriend,765as_mami;765as_azusa;765as_yayoi,,false,,,,
20070401_765as_allstar2007,5,main,s_765as_1lzgvkp,765as_ritsuko;765as_iori;765as_makoto,,false,,,,
20070401_765as_allstar2007,6,main,s_765as_0g3r6tw,765as_yayoi;765as_chihaya;765as_haruka,,false,,,,
20070401_765as_allstar2007,7,main,s_765as_1wqprrg,765as_ami;765as_ritsuko,,false,,,,
20070401_765as_allstar2007,8,main,s_902pm,765as_azusa,,false,,,,
20070401_765as_allstar2007,9,main,s_relations,765as_miki;765as_chihaya;765as_iori,,false,,,,
20070401_765as_allstar2007,10,main,s_firststage,765as_mami,,false,,,,
20070401_765as_allstar2007,11,main,s_herewego,765as_makoto;765as_yayoi;765as_ritsuko,,false,,,,
20070401_765as_allstar2007,12,main,s_765as_1qeqw2i,765as_azusa;765as_chihaya,,false,,,,
20070401_765as_allstar2007,13,main,s_765as_09fmqny,765as_iori;765as_haruka;765as_ami,,false,,,,
20070401_765as_allstar2007,14,main,s_birthday_2,765as_kotori,,false,,,,
20070401_765as_allstar2007,15,main,s_gomyway,765as_ritsuko;765as_makoto;765as_yayoi;765as_ami;765as_miki,,false,,,,
20070401_765as_allstar2007,16,main,s_765as_04w95th,765as_haruka;765as_azusa,,false,,,,
20070401_765as_allstar2007,17,main,s_765as_10d695k,765as_chihaya,,false,,,,
20070401_765as_allstar2007,18,main,s_765as_1rh5ojr,765as_iori;765as_makoto;765as_ami;765as_miki,,false,,,,
20070401_765as_allstar2007,201,encore,s_theidolmster,765as_haruka;765as_mami;765as_ritsuko;765as_azusa;765as_chihaya;765as_makoto;765as_iori;765as_yayoi;765as_ami;765as_miki;765as_kotori,,false,,,,
20071028_765as_greatparty_tokyo,1,main,s_765as_1ewun46,765as_yayoi,,false,,,,
20071028_765as_greatparty_tokyo,2,main,s_iwant,765as_haruka,,false,,,,
20071028_765as_greatparty_tokyo,3,main,s_765as_1ygb16r,765as_ami,,false,,,,
20071028_765as_greatparty_tokyo,4,main,s_765as_15l8a85,765as_ritsuko,,false,,,,
20071028_765as_greatparty_tokyo,5,main,s_mind,765as_makoto,,false,,,,
20071028_765as_greatparty_tokyo,6,main,s_765as_0z1h8sy,765as_chihaya,,false,,,,
20071028_765as_greatparty_tokyo,7,main,s_765as_1yw5ep9,765as_kotori,,false,,,,
20071028_765as_greatparty_tokyo,8,main,s_765as_1thtbr8,765as_haruka;765as_chihaya;765as_ami;765as_yayoi;765as_makoto;765as_ritsuko;765as_kotori,,false,,,,
20071103_765as_greatparty_osaka,1,main,s_765as_1ewun46,765as_yayoi,,false,,,,
20071103_765as_greatparty_osaka,2,main,s_iwant,765as_haruka,,false,,,,
20071103_765as_greatparty_osaka,3,main,s_765as_1ygb16r,765as_ami,,false,,,,
20071103_765as_greatparty_osaka,4,main,s_765as_0cs3uhv,765as_miki,,false,,,,
20071103_765as_greatparty_osaka,5,main,s_765as_06ef4dj,765as_azusa,,false,,,,
20071103_765as_greatparty_osaka,6,main,s_765as_0z1h8sy,765as_chihaya,,false,,,,
20071103_765as_greatparty_osaka,7,main,s_765as_1yw5ep9,765as_kotori,,false,,,,
20071103_765as_greatparty_osaka,8,main,s_765as_1thtbr8,765as_haruka;765as_chihaya;765as_ami;765as_yayoi;765as_miki;765as_azusa;765as_kotori,,false,,,,
20071104_765as_greatparty_tokyoplus,1,main,s_765as_1ygb16r,765as_ami,,false,,,,
20071104_765as_greatparty_tokyoplus,2,main,s_mind,765as_makoto,,false,,,,
20071104_765as_greatparty_tokyoplus,3,main,s_765as_1ewun46,765as_yayoi,,false,,,,
20071104_765as_greatparty_tokyoplus,4,main,s_765as_15l8a85,765as_ritsuko,,false,,,,
20071104_765as_greatparty_tokyoplus,5,main,s_iwant,765as_haruka,,false,,,,
20071104_765as_greatparty_tokyoplus,6,main,s_765as_0cs3uhv,765as_miki,,false,,,,
20071104_765as_greatparty_tokyoplus,7,main,s_765as_0z1h8sy,765as_chihaya,,false,,,,
20071104_765as_greatparty_tokyoplus,8,main,s_765as_1yw5ep9,765as_kotori,,false,,,,
20071104_765as_greatparty_tokyoplus,9,main,s_765as_1thtbr8,765as_haruka;765as_kotori;765as_chihaya;765as_yayoi;765as_ami;765as_ritsuko;765as_makoto;765as_miki,,false,,,,
