live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20080727_765as_3rd_anniversary,1,main,s_shinysmile,765as_iori;765as_ritsuko;765as_miki,,false,,,,
20080727_765as_3rd_anniversary,2,main,s_765as_1wqprrg,765as_chihaya;765as_azusa;765as_ami,,false,,,,
20080727_765as_3rd_anniversary,3,main,s_gomyway,765as_makoto;765as_haruka;765as_yayoi,,false,,,,
20080727_765as_3rd_anniversary,4,main,s_dodai,765as_yayoi;765as_chihaya;765as_ami,,false,,,,
20080727_765as_3rd_anniversary,5,main,s_765as_09fmqny,765as_azusa;765as_ritsuko,,false,,,,
20080727_765as_3rd_anniversary,6,main,s_herewego,765as_miki,,false,,,,
20080727_765as_3rd_anniversary,7,main,s_mybestfriend,765as_iori;765as_makoto,,false,,,,
20080727_765as_3rd_anniversary,8,main,s_relations,765as_haruka;765as_ritsuko,,false,,,,
20080727_765as_3rd_anniversary,9,main,s_902pm,765as_makoto;765as_miki,,false,,,,
20080727_765as_3rd_anniversary,10,main,s_765as_04w95th,765as_ami;765as_chihaya,,false,,,,
20080727_765as_3rd_anniversary,11,main,s_765as_1ewun46,765as_yayoi,,false,,,,
20080727_765as_3rd_anniversary,12,main,s_765as_0cs3uhv,765as_miki,,false,,,,
20080727_765as_3rd_anniversary,13,main,s_765as_0gyyy0n,765as_iori,,false,,,,
20080727_765as_3rd_anniversary,14,main,s_765as_1ygb16r,765as_ami,,false,,,,
20080727_765as_3rd_anniversary,15,main,s_iwant,765as_haruka,,false,,,,
20080727_765as_3rd_anniversary,16,main,s_765as_01wogu2,765as_azusa;765as_yayoi;765as_kotori,,false,,,,
20080727_765as_3rd_anniversary,17,main,s_765as_0g3r6tw,765as_makoto;765as_ami,,false,,,,
20080727_765as_3rd_anniversary,18,main,s_765as_15l8a85,765as_ritsuko,,false,,,,
20080727_765as_3rd_anniversary,19,main,s_765as_0z1h8sy,765as_chihaya,,false,,,,
20080727_765as_3rd_anniversary,20,main,s_mind,765as_makoto,,false,,,,
20080727_765as_3rd_anniversary,21,main,s_765as_06ef4dj,765as_azusa,,false,,,,
20080727_765as_3rd_anniversary,22,main,s_765as_05sigqy,765as_haruka;765as_iori;765as_yayoi,,false,,,,
20080727_765as_3rd_anniversary,23,main,s_idol,765as_kotori,,false,,,,
20080727_765as_3rd_anniversary,24,main,s_theidolmster,765as_iori;765as_ritsuko;765as_miki;765as_chihaya;765as_azusa;765as_ami;765as_makoto;765as_haruka;765as_yayoi;765as_kotori;765as_hibiki;765as_takane,,false,,,,
20080727_765as_3rd_anniversary,25,main,s_765as_1lzgvkp,765as_ritsuko;765as_chihaya,,false,,,,
20080727_765as_3rd_anniversary,26,main,s_765as_1rrkinm,765as_ami;765as_miki,,false,,,,
20080727_765as_3rd_anniversary,27,main,s_yes,765as_makoto;765as_haruka,,false,,,,
20080727_765as_3rd_anniversary,28,main,s_inferno,765as_azusa;765as_chihaya,,false,,,,
20080727_765as_3rd_anniversary,29,main,s_shinysmile,765as_iori;765as_ritsuko;765as_miki,,false,,,,
20080727_765as_3rd_anniversary,30,main,s_765as_1qeqw2i,765as_yayoi;765as_ami,,false,,,,
20080727_765as_3rd_anniversary,31,main,s_765as_1yw5ep9,765as_kotori,,false,,,,
20080727_765as_3rd_anniversary,32,main,s_mysong,765as_makoto;765as_haruka;765as_azusa,,false,,,,
20080727_765as_3rd_anniversary,33,main,s_765as_10d695k,765as_chihaya,,false,,,,
20080727_765as_3rd_anniversary,34,main,s_961_0sw6nh9,765as_miki;765as_hibiki;765as_takane,,false,,,,
20080727_765as_3rd_anniversary,35,main,s_765as_1rh5ojr,765as_iori;765as_ritsuko;765as_miki;765as_chihaya;765as_azusa;765as_ami;765as_makoto;765as_haruka;765as_yayoi;765as_kotori;765as_hibiki;765as_takane,,false,,,,
20080727_765as_3rd_anniversary,201,encore,s_theidolmster,765as_iori;765as_ritsuko;765as_miki;765as_chihaya;765as_azusa;765as_ami;765as_makoto;765as_haruka;765as_yayoi;765as_kotori;765as_hibiki;765as_takane,,false,,,,
