live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20120115_765as_winter_carnival_day,1,main,s_ready,765as_haruka;765as_miki;765as_ami;765as_yukiho;765as_yayoi;765as_hibiki,,false,,M@STER VERSION,,
20120115_765as_winter_carnival_day,2,main,s_765as_0sjai7d,765as_haruka,,false,,,,
20120115_765as_winter_carnival_day,3,main,s_765as_12kw6vn,765as_ami;;765as_mami,,false,,,,黎明スターライン/下田麻美
20120115_765as_winter_carnival_day,4,main,s_alright,765as_yukiho,,false,,,,
20120115_765as_winter_carnival_day,5,main,s_brandnewday,765as_hibiki,,false,,,,
20120115_765as_winter_carnival_day,6,main,s_765as_0za1sbd,765as_takane,,false,,,,フラワーガール/原由実
20120115_765as_winter_carnival_day,7,main,s_765as_1ewun46,765as_yayoi,,false,,,,キラメキラリ
20120115_765as_winter_carnival_day,8,main,s_765as_1yw5ep9,765as_kotori,,false,,,,空/滝田樹里
20120115_765as_winter_carnival_day,9,main,s_765as_1pbe8rs,765as_miki,,false,,,,マリオネットの心
20120115_765as_winter_carnival_day,10,main,s_restrt,765as_haruka;765as_miki;765as_ami;765as_mami;765as_yukiho;765as_yayoi;765as_hibiki;765as_takane;765as_kotori,,false,,M@STER VERSION,,
20120115_765as_winter_carnival_day,11,encore,s_change,765as_haruka;765as_miki;765as_ami;765as_yukiho;765as_yayoi;765as_hibiki,,false,,M@STER VERSION,,
20120115_765as_winter_carnival_night,1,main,s_change,765as_haruka;765as_miki;765as_ami;765as_yukiho;765as_yayoi;765as_takane,,false,,M@STER VERSION,,
20120115_765as_winter_carnival_night,2,main,s_765as_0sjai7d,765as_haruka,,false,,,,
20120115_765as_winter_carnival_night,3,main,s_765as_12kw6vn,765as_ami;765as_mami,,false,,,,黎明スターライン
20120115_765as_winter_carnival_night,4,main,s_alright,765as_yukiho,,false,,,,
20120115_765as_winter_carnival_night,5,main,s_brandnewday,765as_hibiki,,false,,,,
20120115_765as_winter_carnival_night,6,main,s_765as_0za1sbd,765as_takane,,false,,,,フラワーガール
20120115_765as_winter_carnival_night,7,main,s_765as_1ewun46,765as_yayoi,,false,,,,キラメキラリ
20120115_765as_winter_carnival_night,8,main,s_765as_16p1x0m,765as_makoto,,false,,,,チアリングレター/平田宏美
20120115_765as_winter_carnival_night,9,main,s_765as_1pbe8rs,765as_miki,,false,,,,マリオネットの心
20120115_765as_winter_carnival_night,10,main,s_restrt,765as_haruka;765as_miki;765as_ami;765as_mami;765as_yukiho;765as_yayoi;765as_takane;765as_hibiki;765as_makoto,,false,,M@STER VERSION,,
20120115_765as_winter_carnival_night,11,encore,s_ready,765as_haruka;765as_miki;765as_ami;765as_yukiho;765as_yayoi;765as_takane,,false,,M@STER VERSION,,
20120623_765as_7th_d1,1,main,s_ready,765as_haruka;765as_chihaya;765as_miki;765as_yukiho;765as_yayoi;765as_makoto;765as_iori;765as_ami;765as_mami;765as_azusa;765as_hibiki;765as_takane;765as_ritsuko,,false,,M@STER VERSION,,
20120623_765as_7th_d1,2,main,s_change,765as_haruka;765as_chihaya;765as_miki;765as_yukiho;765as_yayoi;765as_makoto;765as_iori;765as_ami;765as_mami;765as_azusa;765as_hibiki;765as_takane;765as_ritsuko,,false,,M@STER VERSION,,
20120623_765as_7th_d1,3,main,s_765as_0sjai7d,765as_haruka,,false,,,,乙女よ大志を抱け!!
20120623_765as_7th_d1,4,main,s_alright,765as_yukiho,,false,,,,
20120623_765as_7th_d1,5,main,s_765as_1yw5ep9,765as_kotori,,false,,,,空
20120623_765as_7th_d1,6,main,s_765as_16p1x0m,765as_makoto,,false,,,,チアリングレター
20120623_765as_7th_d1,7,main,s_765as_0za1sbd,765as_takane,,false,,,,風花/原由実
20120623_765as_7th_d1,8,main,s_765as_0g3r6tw,765as_yayoi;765as_yayoi,,false,,,,おはよう!!朝ご飯/長谷川明子+仁後真耶子
20120623_765as_7th_d1,9,main,s_765as_15l8a85,765as_ritsuko,,false,,,,いっぱいいっぱい/若林直美
20120623_765as_7th_d1,10,main,s_nextlife,765as_hibiki,,false,,,,
20120623_765as_7th_d1,11,main,s_765as_07un66k,765as_chihaya,,false,,,,眠り姫
20120623_765as_7th_d1,12,main,s_765as_1wk61fu,765as_iori;765as_ami;765as_azusa,,false,,,,SMOKY THRILL
20120623_765as_7th_d1,13,main,s_restrt,765as_haruka;765as_ami;765as_takane;765as_miki;765as_yukiho;765as_hibiki;765as_makoto;765as_chihaya;765as_yayoi,,false,,M@STER VERSION,,
20120623_765as_7th_d1,14,main,s_765as_0cs3uhv,765as_chihaya;765as_miki,,false,,,,SPECIALメドレー:ふるふるフューチャー☆,medley_7th,1番のみ
20120623_765as_7th_d1,15,main,s_765as_1lzgvkp,765as_makoto;765as_ritsuko,,false,,,,SPECIALメドレー:魔法をかけて!,medley_7th,1番のみ
20120623_765as_7th_d1,16,main,s_mysong,765as_iori;765as_yayoi,,false,,,,SPECIALメドレー:キミはメロディ,medley_7th,
20120623_765as_7th_d1,17,main,s_brandnewday,765as_takane;765as_hibiki,,false,,,,SPECIALメドレー:Brand New Day!,medley_7th,1番のみ
20120623_765as_7th_d1,18,main,s_765as_09fmqny,765as_azusa;765as_ami,,false,,,,SPECIALメドレー:私はアイドル♡,medley_7th,1番のみ
20120623_765as_7th_d1,19,main,s_dodai,765as_haruka;765as_yukiho,,false,,,,SPECIALメドレー:Do-Dai,medley_7th,GAME ver
20120623_765as_7th_d1,20,main,s_765as_1rh5ojr,765as_haruka;765as_chihaya;765as_miki;765as_yukiho;765as_yayoi;765as_makoto;765as_iori;765as_ami;765as_mami;765as_azusa;765as_hibiki;765as_takane;765as_ritsuko,,false,,,,SPECIALメドレー:MEGARE!,medley_7th
20120623_765as_7th_d1,21,main,s_765as_163szvq,765as_haruka;765as_chihaya;765as_miki;765as_yukiho;765as_yayoi;765as_makoto;765as_iori;765as_ami;765as_mami;765as_azusa;765as_hibiki;765as_takane;765as_ritsuko,,false,,,,SPECIALメドレー:TOWN,medley_7th
20120623_765as_7th_d1,22,main,s_mysong,765as_iori;765as_makoto,,false,,,,SPECIALメドレー:my song,medley_7th,GAME ver
20120623_765as_7th_d1,23,main,s_765as_0za1sbd,765as_takane;765as_hibiki,,false,,,,SPECIALメドレー:フラワーガール,medley_7th,1番のみ
20120623_765as_7th_d1,24,main,s_littlematchgirl,765as_haruka;765as_yukiho,,false,,,,SPECIALメドレー:Little Match Girl,medley_7th,頭とサビ
20120623_765as_7th_d1,25,main,s_relations,765as_azusa;765as_ami,,false,,,,SPECIALメドレー:relations,medley_7th,イントロとサビ
20120623_765as_7th_d1,26,main,s_arcadia,765as_chihaya;765as_miki,,false,,,,SPECIALメドレー:arcadia,medley_7th,1番のみ
20120623_765as_7th_d1,27,main,s_765as_1wqprrg,765as_makoto;765as_ritsuko,,false,,,,SPECIALメドレー:エージェント夜を往く,medley_7th,イントロとサビ
20120623_765as_7th_d1,28,main,s_gomyway,765as_haruka;765as_chihaya;765as_miki;765as_yukiho;765as_yayoi;765as_makoto;765as_iori;765as_ami;765as_mami;765as_azusa;765as_hibiki;765as_takane;765as_ritsuko,,false,,,,SPECIALメドレー:GO MY WAY!!,medley_7th
20120623_765as_7th_d1,29,main,s_765as_1ewun46,765as_yayoi,,false,,,,キラメキラリ
20120623_765as_7th_d1,30,main,s_765as_1ygb16r,765as_ami;765as_mami,,false,,,,スタ→トスタ→
20120623_765as_7th_d1,31,main,s_765as_1fx8o5s,765as_makoto,,false,,,,自転車/平田宏美
20120623_765as_7th_d1,32,main,s_summer,765as_hibiki;765as_ritsuko,,false,,,,神SUMMER!!
20120623_765as_7th_d1,33,main,s_765as_0cb6rw0,765as_azusa,,false,,,,晴れ色/たかはし智秋
20120623_765as_7th_d1,34,main,s_dazzlingworld,765as_ritsuko;765as_iori;765as_azusa,,false,,,,七彩ボタン
20120623_765as_7th_d1,35,main,s_765as_1yw5ep9,765as_kotori,,false,,,,光
20120623_765as_7th_d1,36,main,s_765as_1pbe8rs,765as_miki,,false,,,,マリオネットの心
20120623_765as_7th_d1,37,main,s_diamond,765as_iori,,false,,,,DIAMOND
