live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20060723_765as_1st_anniversary,1,main,s_theidolmster,765as_haruka;765as_mami;765as_ritsuko;765as_azusa;765as_chihaya;765as_iori;765as_makoto;765as_yayoi;765as_ami,,false,,,,
20060723_765as_1st_anniversary,2,main,s_765as_04w95th,765as_haruka;765as_yayoi;765as_ami,,false,,,,
20060723_765as_1st_anniversary,3,main,s_firststage,765as_mami;765as_chihaya,,false,,,,
20060723_765as_1st_anniversary,4,main,s_902pm,765as_azusa;765as_makoto,,false,,,,
20060723_765as_1st_anniversary,5,main,s_765as_0g3r6tw,765as_yayoi;765as_ritsuko,,false,,,,
20060723_765as_1st_anniversary,6,main,s_herewego,765as_iori;765as_azusa;765as_haruka,,false,,,,
20060723_765as_1st_anniversary,7,main,s_765as_1wqprrg,765as_makoto;765as_ami,,false,,,,
20060723_765as_1st_anniversary,8,main,s_gomyway,765as_haruka,,false,,,,
20060723_765as_1st_anniversary,9,main,s_765as_01wogu2,765as_ami;765as_mami;765as_yayoi,,false,,,,
20060723_765as_1st_anniversary,10,main,s_765as_10d695k,765as_chihaya,,false,,,,
20060723_765as_1st_anniversary,11,main,s_765as_1lzgvkp,765as_ritsuko;765as_iori;765as_chihaya,,false,,,,
20060723_765as_1st_anniversary,201,encore,s_theidolmster,765as_haruka;765as_mami;765as_ritsuko;765as_azusa;765as_chihaya;765as_iori;765as_makoto;765as_yayoi;765as_ami,,false,,,,
