live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20190519_ml6th_princess_d2,17,main,s_ml_1xybaow,ml_iku,true,false,,,,
20190519_ml6th_princess_d2,18,main,s_superlover,ml_nao,true,false,,,,
20190519_ml6th_princess_d2,19,main,s_ml_01dksr2,ml_arisa;ml_matsuri;ml_mirai,,false,,,,
20190519_ml6th_princess_d2,20,main,s_understandunderstand,ml_umi;ml_kotoha,true,false,,,,
20190519_ml6th_princess_d2,21,main,s_ml_0i0m4m4,ml_emily,true,false,,,,
20190519_ml6th_princess_d2,22,main,s_ml_13vsixe,ml_yuriko,true,false,,,,
20190519_ml6th_princess_d2,23,main,s_ml_1296run,ml_mirai,true,false,,,,
20190519_ml6th_princess_d2,24,main,s_starrymelody,ml_yuriko;ml_sayoko;ml_emily;ml_kana,,false,,,,
20190519_ml6th_princess_d2,25,main,s_diamonddays,ml_mirai;ml_emily;ml_umi;ml_minako;ml_sayoko;ml_kotoha;ml_matsuri;ml_iku;ml_yuriko;ml_noriko;ml_arisa;ml_kana;ml_nao,,false,,,,
20190519_ml6th_princess_d2,26,encore,s_union,ml_mirai;ml_emily;ml_umi;ml_minako;ml_sayoko;ml_kotoha;ml_matsuri;ml_iku;ml_yuriko;ml_noriko;ml_arisa;ml_kana;ml_nao,,false,,,,
20190519_ml6th_princess_d2,27,encore,s_brandnewtheater,ml_mirai;ml_emily;ml_umi;ml_minako;ml_sayoko;ml_kotoha;ml_matsuri;ml_iku;ml_yuriko;ml_noriko;ml_arisa;ml_kana;ml_nao,,false,,,,
20190629_ml6th_fairy_d1,1,main,s_fairytale,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190629_ml6th_fairy_d1,2,main,s_ml_1dup2p1,ml_shizuka;ml_julia,,false,,,,
20190629_ml6th_fairy_d1,3,main,s_ml_0trdalz,ml_shizuka;ml_julia,true,false,,,,
20190629_ml6th_fairy_d1,4,main,s_singmysong,ml_shizuka;ml_julia,true,false,,acoustic,,
20190629_ml6th_fairy_d1,5,main,s_ml_0717cjs,ml_shizuka;ml_julia,,false,,,,
20190629_ml6th_fairy_d1,6,main,s_ml_0opkmwv,ml_tomoka;ml_megumi;ml_chizuru;ml_rio,,false,,,,
20190629_ml6th_fairy_d1,7,main,s_everlasting,ml_tomoka;ml_megumi;ml_chizuru;ml_rio,,false,,,,
20190629_ml6th_fairy_d1,8,main,s_idescapefromutopia,ml_tsumugi;ml_mizuki;ml_shiho,,false,,,,
20190629_ml6th_fairy_d1,9,main,s_mythmaker,ml_tsumugi;ml_mizuki;ml_shiho,false,false,,,,
20190629_ml6th_fairy_d1,10,main,s_meltyfantasia,ml_tsumugi;ml_mizuki;ml_shiho,,false,,,,
20190629_ml6th_fairy_d1,11,main,s_lost,ml_tsumugi;ml_mizuki;ml_shiho,false,false,,,,
20190629_ml6th_fairy_d1,12,main,s_artneedsheartbeats,ml_roco;ml_ayumu;ml_subaru;ml_momoko,true,false,,,,
20190629_ml6th_fairy_d1,13,main,s_ididiwill,ml_roco;ml_ayumu;ml_subaru;ml_momoko,,false,,,,
20190629_ml6th_fairy_d1,14,main,s_ml_0ypqrf6,ml_roco;ml_ayumu;ml_subaru;ml_momoko,,false,,,,
20190629_ml6th_fairy_d1,15,main,s_borderline,ml_rio,true,false,,,,
20190629_ml6th_fairy_d1,16,main,s_stereophonicisotonic,ml_roco,true,false,,,,
20190629_ml6th_fairy_d1,17,main,s_oliolidisco,ml_ayumu,true,false,,,,
20190629_ml6th_fairy_d1,18,main,s_ml_1e9j79y,ml_tsumugi,true,false,,,,
20190629_ml6th_fairy_d1,19,main,s_ml_1wdvzof,ml_julia,true,false,,,,
20190629_ml6th_fairy_d1,20,main,s_decided,ml_shiho;ml_shizuka,false,false,,,,
20190629_ml6th_fairy_d1,21,main,s_braveharmony,ml_chizuru;ml_subaru;ml_tsumugi;ml_rio,,false,,,,
20190629_ml6th_fairy_d1,22,main,s_silentjoker,ml_mizuki,true,false,,,,
20190629_ml6th_fairy_d1,23,main,s_ml_065ueel,ml_tomoka,true,false,,,,
20190629_ml6th_fairy_d1,24,main,s_raisetheflag,ml_megumi;ml_mizuki;ml_ayumu,,false,,,,
20190629_ml6th_fairy_d1,25,main,s_ml_1vin8bz,ml_roco;ml_julia;ml_momoko;ml_tomoka,false,false,,,,
20190629_ml6th_fairy_d1,26,main,s_diamonddays,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190629_ml6th_fairy_d1,27,encore,s_union,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190629_ml6th_fairy_d1,28,encore,s_brandnewtheater,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190630_ml6th_fairy_d2,1,main,s_fairytale,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190630_ml6th_fairy_d2,2,main,s_ml_1dup2p1,ml_shizuka;ml_julia,,false,,,,
20190630_ml6th_fairy_d2,3,main,s_ml_0trdalz,ml_shizuka;ml_julia,true,false,,,,
20190630_ml6th_fairy_d2,4,main,s_singmysong,ml_shizuka;ml_julia,true,false,,acoustic,,
20190630_ml6th_fairy_d2,5,main,s_ml_0717cjs,ml_shizuka;ml_julia,,false,,,,
20190630_ml6th_fairy_d2,6,main,s_ml_0opkmwv,ml_tomoka;ml_megumi;ml_chizuru;ml_rio,,false,,,,
20190630_ml6th_fairy_d2,7,main,s_everlasting,ml_tomoka;ml_megumi;ml_chizuru;ml_rio,,false,,,,
20190630_ml6th_fairy_d2,8,main,s_idescapefromutopia,ml_tsumugi;ml_mizuki;ml_shiho,,false,,,,
20190630_ml6th_fairy_d2,9,main,s_mythmaker,ml_tsumugi;ml_mizuki;ml_shiho,false,false,,,,
20190630_ml6th_fairy_d2,10,main,s_meltyfantasia,ml_tsumugi;ml_mizuki;ml_shiho,,false,,,,
20190630_ml6th_fairy_d2,11,main,s_lost,ml_tsumugi;ml_mizuki;ml_shiho,false,false,,,,
20190630_ml6th_fairy_d2,12,main,s_artneedsheartbeats,ml_roco;ml_ayumu;ml_subaru;ml_momoko,true,false,,,,
20190630_ml6th_fairy_d2,13,main,s_ididiwill,ml_roco;ml_ayumu;ml_subaru;ml_momoko,,false,,,,
20190630_ml6th_fairy_d2,14,main,s_ml_0ypqrf6,ml_roco;ml_ayumu;ml_subaru;ml_momoko,,false,,,,
20190630_ml6th_fairy_d2,15,main,s_decided,ml_shiho;ml_shizuka,false,false,,,,
20190630_ml6th_fairy_d2,16,main,s_ml_0nwscl2,ml_chizuru,true,false,,,,
20190630_ml6th_fairy_d2,17,main,s_ml_0cfbo5j,ml_shiho,true,false,,,,
20190630_ml6th_fairy_d2,18,main,s_ml_1ay11v3,ml_megumi,true,false,,,,
20190630_ml6th_fairy_d2,19,main,s_catchmydream,ml_shizuka,true,false,,,,
20190630_ml6th_fairy_d2,20,main,s_braveharmony,ml_chizuru;ml_subaru;ml_tsumugi;ml_rio,,false,,,,
20190630_ml6th_fairy_d2,21,main,s_ml_0gqffjc,ml_momoko,true,false,,,,
20190630_ml6th_fairy_d2,22,main,s_homerunsong,ml_subaru,true,false,,,,
20190630_ml6th_fairy_d2,23,main,s_raisetheflag,ml_megumi;ml_mizuki;ml_ayumu,,false,,,,
20190630_ml6th_fairy_d2,24,main,s_ml_1vin8bz,ml_roco;ml_julia;ml_momoko;ml_tomoka,false,false,,,,
20190630_ml6th_fairy_d2,25,main,s_diamonddays,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190630_ml6th_fairy_d2,26,encore,s_union,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190630_ml6th_fairy_d2,27,encore,s_brandnewtheater,ml_shizuka;ml_shiho;ml_julia;ml_tsumugi;ml_momoko;ml_tomoka;ml_megumi;ml_subaru;ml_chizuru;ml_ayumu;ml_mizuki;ml_rio;ml_roco,,false,,,,
20190921_ml6th_ssa_d1,1,main,s_brandnewtheater,ml_iku;ml_yuriko;ml_arisa;ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako;ml_julia;ml_shizuka;ml_roco;ml_ayumu;ml_subaru;ml_momoko;ml_elena;ml_miya;ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190921_ml6th_ssa_d1,2,main,s_bornondreamhanabinight,ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako,true,false,,,,
20190921_ml6th_ssa_d1,3,main,s_moony,ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako,false,false,,,,
20190921_ml6th_ssa_d1,4,main,s_ml_090np9o,ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako,true,false,,,,
20190921_ml6th_ssa_d1,5,main,s_ml_01glwel,ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190921_ml6th_ssa_d1,6,main,s_dodai,ml_karen;ml_akane;ml_tsubasa,,false,,msterversion,,
20190921_ml6th_ssa_d1,7,main,s_ml_05invv6,ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190921_ml6th_ssa_d1,8,main,s_fruitylove,ml_karen;ml_akane;ml_tsubasa;ml_roco;ml_ayumu;ml_subaru;ml_momoko,true,false,,,,
20190921_ml6th_ssa_d1,9,main,s_ml_0h9n3rb,ml_umi;ml_megumi;ml_sayoko;ml_fuka;ml_nao,false,false,,,,
20190921_ml6th_ssa_d1,10,main,s_letters,ml_elena;ml_miya,false,false,,,,
20190921_ml6th_ssa_d1,11,main,s_765as_1fx8o5s,ml_elena;ml_miya,false,false,,,,
20190921_ml6th_ssa_d1,12,main,s_ml_01bjjra,ml_elena;ml_miya,false,false,,,,
20190921_ml6th_ssa_d1,13,main,s_765as_00r74oc,ml_elena;ml_miya;ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako,false,false,,msterversion,,
20190921_ml6th_ssa_d1,14,main,s_artneedsheartbeats,ml_roco;ml_ayumu;ml_subaru;ml_momoko,true,false,,,,
20190921_ml6th_ssa_d1,15,main,s_ididiwill,ml_roco;ml_ayumu;ml_subaru;ml_momoko,,false,,,,
20190921_ml6th_ssa_d1,16,main,s_ml_0ypqrf6,ml_roco;ml_ayumu;ml_subaru;ml_momoko,,false,,,,
20190921_ml6th_ssa_d1,17,main,s_ml_1uwfieh,ml_kaori;ml_shizuka;ml_anna;ml_rio;ml_miya,true,false,,,,
20190921_ml6th_ssa_d1,18,main,s_zettaibreak,ml_yuriko;ml_iku;ml_arisa,,false,,,,
20190921_ml6th_ssa_d1,19,main,s_fateoftheworld,ml_yuriko;ml_iku;ml_arisa,false,false,,msterversion,,
20190921_ml6th_ssa_d1,20,main,s_tomorrowprogram,ml_yuriko;ml_iku;ml_arisa,,false,,,,
20190921_ml6th_ssa_d1,21,main,s_ml_14n9j67,ml_tsubasa;ml_umi,,false,,,,
20190921_ml6th_ssa_d1,22,main,s_ml_1dup2p1,ml_shizuka;ml_julia,,false,,,,
20190921_ml6th_ssa_d1,23,main,s_ml_0717cjs,ml_shizuka;ml_julia,,false,,,,
20190921_ml6th_ssa_d1,24,main,s_ml_1myq621,ml_shizuka;ml_julia;ml_yuriko;ml_iku;ml_arisa,false,false,,,,
20190921_ml6th_ssa_d1,25,main,s_ml_1f3d9ei,ml_shizuka;ml_julia,false,false,,,,
20190921_ml6th_ssa_d1,26,main,s_diamonddays,ml_iku;ml_yuriko;ml_arisa;ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako;ml_julia;ml_shizuka;ml_roco;ml_ayumu;ml_subaru;ml_momoko;ml_elena;ml_miya;ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190921_ml6th_ssa_d1,27,main,s_union,ml_iku;ml_yuriko;ml_arisa;ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako;ml_julia;ml_shizuka;ml_roco;ml_ayumu;ml_subaru;ml_momoko;ml_elena;ml_miya;ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190921_ml6th_ssa_d1,28,encore,s_flyers,ml_iku;ml_yuriko;ml_arisa;ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako;ml_julia;ml_shizuka;ml_roco;ml_ayumu;ml_subaru;ml_momoko;ml_elena;ml_miya;ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190921_ml6th_ssa_d1,29,encore,s_thankyou,ml_iku;ml_yuriko;ml_arisa;ml_sayoko;ml_umi;ml_noriko;ml_nao;ml_minako;ml_julia;ml_shizuka;ml_roco;ml_ayumu;ml_subaru;ml_momoko;ml_elena;ml_miya;ml_karen;ml_akane;ml_tsubasa,,false,,,,
20190922_ml6th_ssa_d2,1,main,s_brandnewtheater,ml_matsuri;ml_emily;ml_mirai;ml_kana;ml_kotoha;ml_tomoka;ml_megumi;ml_chizuru;ml_rio;ml_mizuki;ml_tsumugi;ml_shiho;ml_kaori;ml_fuka;ml_reika;ml_konomi;ml_hinata;ml_serika;ml_tamaki;ml_anna,,false,,,,
20190922_ml6th_ssa_d2,2,main,s_redzone,ml_kaori;ml_fuka;ml_reika;ml_konomi,,false,,,,
20190922_ml6th_ssa_d2,3,main,s_765as_1x56k9p,ml_kaori;ml_fuka;ml_reika;ml_konomi,false,false,,,,
20190922_ml6th_ssa_d2,4,main,s_playbackweekday,ml_kaori;ml_fuka;ml_reika;ml_konomi;ml_emily;ml_matsuri,false,false,,,,
20190922_ml6th_ssa_d2,5,main,s_weekend,ml_kaori;ml_fuka;ml_reika;ml_konomi,,false,,,,
20190922_ml6th_ssa_d2,6,main,s_ml_0opkmwv,ml_tomoka;ml_megumi;ml_chizuru;ml_rio,,false,,,,
20190922_ml6th_ssa_d2,7,main,s_everlasting,ml_tomoka;ml_megumi;ml_chizuru;ml_rio,,false,,,,
20190922_ml6th_ssa_d2,8,main,s_ml_0muyoz4,ml_kotoha;ml_momoko;ml_konomi;ml_mizuki;ml_tsumugi,true,false,,,,
20190922_ml6th_ssa_d2,9,main,s_ml_03foc9f,ml_emily;ml_matsuri,,false,,,,
20190922_ml6th_ssa_d2,10,main,s_765as_1lzgvkp,ml_emily;ml_matsuri,false,false,,,,
20190922_ml6th_ssa_d2,11,main,s_ml_0wdocmu,ml_emily;ml_matsuri,,false,,,,
