live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20140607_ml1st_d1,1,main,s_thankyou,ml_mirai;ml_tsubasa;ml_serika;ml_anna;ml_julia;ml_yuriko;ml_minako;ml_kana;ml_matsuri;ml_nao,,false,,,,
20140607_ml1st_d1,2,main,s_prettydreamer,ml_mirai;ml_anna;ml_matsuri,false,false,,,,
20140607_ml1st_d1,3,main,s_ml_00ihggv,ml_mirai,true,false,,,,
20140607_ml1st_d1,4,main,s_ml_0wrn2y0,ml_nao,true,false,,,,
20140607_ml1st_d1,5,main,s_happydarling,ml_anna,true,false,,,,
20140607_ml1st_d1,6,main,s_legendgirls,ml_serika;ml_julia;ml_minako,false,false,,,,
20140607_ml1st_d1,7,main,s_sentimentalvenus,ml_anna;ml_yuriko;ml_kana,false,false,,,,
20140607_ml1st_d1,8,main,s_lesson,ml_tsubasa,true,false,,,,
20140607_ml1st_d1,9,main,s_ml_1pjy6ex,ml_minako,true,false,,,,
20140607_ml1st_d1,10,main,s_ml_0xmhmxw,ml_matsuri,true,false,,,,
20140607_ml1st_d1,11,main,s_ml_1cisyyv,ml_serika,true,false,,,,
20140607_ml1st_d1,12,main,s_marionette,ml_tsubasa;ml_serika;ml_julia,false,false,,,,
20140607_ml1st_d1,13,main,s_gomyway,ml_mirai;ml_matsuri,,false,,msterversion,,
20140607_ml1st_d1,14,main,s_765as_1ewun46,ml_anna;ml_yuriko,false,false,,,,
20140607_ml1st_d1,15,main,s_765as_1wk61fu,ml_serika;ml_nao,,false,,msterversion,,
20140607_ml1st_d1,16,main,s_relations,ml_mirai;ml_julia,,false,,msterversion,,
20140607_ml1st_d1,17,main,s_restrt,ml_tsubasa;ml_minako;ml_kana,false,false,,msterversion,,
20140607_ml1st_d1,18,main,s_ml_0trdalz,ml_julia,true,false,,,,
20140607_ml1st_d1,19,main,s_bluesymphony,ml_tsubasa;ml_yuriko;ml_nao,false,false,,,,
20140607_ml1st_d1,20,main,s_ml_0r7y3ix,ml_yuriko,true,false,,,,
20140607_ml1st_d1,21,main,s_ml_094yc90,ml_kana,true,false,,,,
20140607_ml1st_d1,22,main,s_ml_1gydch7,ml_tsubasa;ml_matsuri;ml_nao,false,false,,,,
20140607_ml1st_d1,23,main,s_ml_0kv1u8y,ml_mirai;ml_serika;ml_minako;ml_kana,false,false,,,,
20140607_ml1st_d1,24,main,s_welcome,ml_mirai;ml_tsubasa;ml_serika;ml_anna;ml_julia;ml_yuriko;ml_minako;ml_kana;ml_matsuri;ml_nao,,false,,,,
20140607_ml1st_d1,25,encore,s_theidolmster,ml_mirai;ml_tsubasa;ml_serika;ml_anna;ml_julia;ml_yuriko;ml_minako;ml_kana;ml_matsuri;ml_nao,,false,,msterversion,,
20140607_ml1st_d1,26,encore,s_thankyou,ml_mirai;ml_tsubasa;ml_serika;ml_anna;ml_julia;ml_yuriko;ml_minako;ml_kana;ml_matsuri;ml_nao,,false,,,,
20140608_ml1st_d2,1,main,s_thankyou,ml_mirai;ml_tsubasa;ml_serika;ml_anna;ml_shiho;ml_umi;ml_emily;ml_kotoha;ml_megumi;ml_arisa;ml_yuriko,,false,,,,
20140608_ml1st_d2,2,main,s_prettydreamer,ml_mirai;ml_anna;ml_umi,false,false,,,,
20140608_ml1st_d2,3,main,s_ml_00ihggv,ml_mirai,true,false,,,,
20140608_ml1st_d2,4,main,s_happydarling,ml_anna,true,false,,,,
20140608_ml1st_d2,5,main,s_lesson,ml_tsubasa,true,false,,,,
20140608_ml1st_d2,6,main,s_legendgirls,ml_serika;ml_emily;ml_yuriko,false,false,,,,
20140608_ml1st_d2,7,main,s_sentimentalvenus,ml_anna;ml_emily;ml_kotoha,false,false,,,,
20140608_ml1st_d2,8,main,s_ml_1vlp592,ml_megumi,true,false,,,,
20140608_ml1st_d2,9,main,s_showchng,ml_arisa,true,false,,,,
20140608_ml1st_d2,10,main,s_ml_178j4tx,ml_umi,true,false,,,,
20140608_ml1st_d2,11,main,s_ml_1cisyyv,ml_serika,true,false,,,,
20140608_ml1st_d2,12,main,s_bluesymphony,ml_tsubasa;ml_shiho;ml_kotoha;ml_megumi,false,false,,,,
20140608_ml1st_d2,13,main,s_gomyway,ml_mirai;ml_kotoha,,false,,msterversion,,
20140608_ml1st_d2,14,main,s_765as_1ewun46,ml_anna;ml_yuriko,false,false,,,,
20140608_ml1st_d2,15,main,s_765as_1wk61fu,ml_serika;ml_shiho,,false,,msterversion,,
20140608_ml1st_d2,16,main,s_relations,ml_mirai;ml_megumi,,false,,msterversion,,
20140608_ml1st_d2,17,main,s_restrt,ml_tsubasa;ml_umi;ml_emily,false,false,,msterversion,,
20140608_ml1st_d2,18,main,s_marionette,ml_tsubasa;ml_serika;ml_shiho,false,false,,,,
